,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,13.488,6.41
std,35.170254517174065,1.101835016706405
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,499.0,14.0
no_min_moves,666.0,83.0
