,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,18.187,6.56
std,43.735303906658835,1.2578641509408806
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,430.0,13.0
no_min_moves,664.0,79.0
