,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,13.642,6.38
std,31.44720596114642,0.8851182652246782
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,388.0,10.0
no_min_moves,668.0,82.0
