,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.555,6.33
std,26.596171366031825,0.8171767114754176
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,426.0,10.0
no_min_moves,715.0,85.0
