,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.409,6.43
std,27.576043174414224,1.1214618886421275
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,316.0,11.0
no_min_moves,680.0,85.0
