,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.231,6.65
std,21.69479899200044,1.2583057392117918
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.25
max,221.0,12.0
no_min_moves,689.0,75.0
