,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,15.956,6.38
std,33.925668969307225,0.940449065311059
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,329.0,12.0
no_min_moves,669.0,83.0
