,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.336,6.59
std,26.382705531297415,1.025877303786492
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,7.0
max,340.0,11.0
no_min_moves,665.0,70.0
