,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.975,6.27
std,17.167326294216352,0.6490863820117714
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,223.0,8.0
no_min_moves,700.0,84.0
