,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,16.238,6.47
std,38.42053478926984,1.0584436831041273
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,374.0,11.0
no_min_moves,651.0,80.0
