,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.482,6.92
std,26.101244241433225,6.612934983115221
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,387.0,72.0
no_min_moves,687.0,85.0
