,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.743,6.45
std,28.444015416481076,1.1043989178267832
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,385.0,12.0
no_min_moves,682.0,81.0
