,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.078,6.37
std,27.903916294035582,1.0698343117256308
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,320.0,12.0
no_min_moves,709.0,85.0
