,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,15.087,6.4
std,30.769989002650348,0.8761716542303611
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,490.0,10.0
no_min_moves,622.0,80.0
