,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,21.342,6.36
std,47.44774308989127,0.8350890595461883
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,425.0,9.0
no_min_moves,639.0,83.0
