,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,54.495,6.58
std,101.3560112475625,1.0934146311237818
min,6.0,6.0
25%,6.0,6.0
50%,7.0,6.0
75%,33.75,6.0
max,500.0,10.0
no_min_moves,410.0,76.0
