,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,22.386,8.37
std,58.82065005483085,3.4543341243174845
min,6.0,6.0
25%,6.0,6.0
50%,6.0,7.0
75%,8.0,10.0
max,500.0,21.0
no_min_moves,627.0,47.0
