,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,15.355,7.0
std,30.83721629636678,1.901620786634816
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,8.0
max,345.0,18.0
no_min_moves,600.0,65.0
