,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,24.18,6.34
std,49.383543152899975,0.8067893720848651
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,353.0,10.0
no_min_moves,626.0,83.0
