,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,25.876,6.94
std,50.972490804539056,2.3433551014118907
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,9.0,6.0
max,427.0,20.0
no_min_moves,615.0,76.0
