,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.97,6.44
std,27.596533635017796,1.0378688342809592
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,500.0,12.0
no_min_moves,607.0,80.0
