,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,19.573,6.35
std,50.64450154297638,0.8333333333333334
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,443.0,10.0
no_min_moves,665.0,84.0
