,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.871,6.52
std,22.159273282136137,1.0198039027185568
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,7.0
max,287.0,11.0
no_min_moves,520.0,74.0
