,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,22.861,7.79
std,45.034451043404324,4.238579426595137
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,9.0,8.0
max,331.0,43.0
no_min_moves,599.0,60.0
