,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,17.145,6.23
std,35.24656430484105,0.7766152928775696
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,299.0,12.0
no_min_moves,551.0,88.0
