,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,15.26,7.1
std,35.27694520310486,7.8167135102298655
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,351.0,84.0
no_min_moves,665.0,85.0
