,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,20.146,6.44
std,40.47523846660979,0.9354953314429287
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,309.0,11.0
no_min_moves,642.0,80.0
