,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,15.086,6.37
std,31.64386098341885,1.0015644328406001
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,394.0,12.0
no_min_moves,660.0,85.0
