,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.726,6.39
std,27.608062755816984,0.9523495665824063
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,313.0,10.0
no_min_moves,692.0,84.0
