,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.211,6.44
std,26.24788430389067,0.9136451580058172
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,500.0,10.0
no_min_moves,686.0,79.0
