,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,26.472,6.74
std,50.185114942199355,1.2028585481546392
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,9.0,8.0
max,331.0,12.0
no_min_moves,575.0,67.0
