,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,14.439,6.36
std,35.1930224309852,0.7722458393307383
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,441.0,9.0
no_min_moves,656.0,81.0
