,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,14.782,6.38
std,34.95004981372676,0.8851182652246781
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,484.0,10.0
no_min_moves,664.0,82.0
