,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.902,6.35
std,20.46008335787054,0.8572330399888264
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,237.0,10.0
no_min_moves,695.0,84.0
