,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,14.432,6.31
std,33.18494563226851,0.9067090007941975
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,319.0,12.0
no_min_moves,684.0,86.0
