,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,16.105,6.35
std,40.73769181648041,0.94681816969503
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,419.0,10.0
no_min_moves,689.0,86.0
