,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.573,5.16
std,24.240839285991918,0.5983141298513666
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,289.0,9.0
no_min_moves,723.0,92.0
