,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.64,5.31
std,20.267441110539067,0.7745314647572362
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,286.0,9.0
no_min_moves,721.0,83.0
