,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.579,5.27
std,21.90181381640453,0.7895146188218007
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,263.0,9.0
no_min_moves,725.0,87.0
