,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.228,5.21
std,25.300991208965627,0.5558685986722932
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,437.0,7.0
no_min_moves,723.0,86.0
