,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.448,5.28
std,17.013134418523318,0.8050346626579554
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,5.25,5.0
max,208.0,9.0
no_min_moves,750.0,88.0
