,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.458,5.31
std,18.118292096897783,0.9287223764534008
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,286.0,9.0
no_min_moves,734.0,89.0
