,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.77,5.23
std,12.449019161286486,0.6794977348874475
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,155.0,8.0
no_min_moves,742.0,88.0
