,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.963,5.4
std,22.367116911191726,0.8164965809277259
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.25,5.0
max,267.0,8.0
no_min_moves,723.0,80.0
