,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.249,5.42
std,35.88373784378714,0.9009534792191946
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,399.0,9.0
no_min_moves,737.0,80.0
