,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.881,5.24
std,19.04724748189713,0.6215003027051768
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,217.0,7.0
no_min_moves,727.0,86.0
