,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.125,5.17
std,22.910308973413198,0.5328596381218923
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,414.0,7.0
no_min_moves,719.0,90.0
