,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.918,5.14
std,14.270210752294968,0.550848748237067
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,202.0,8.0
no_min_moves,735.0,93.0
