,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.168,5.31
std,20.50166076429161,0.8841477092189811
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,273.0,10.0
no_min_moves,728.0,87.0
