,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.414,5.4
std,18.14800137629359,1.1009637651263606
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,250.0,11.0
no_min_moves,731.0,85.0
