,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,24.764,5.58
std,58.38567625018306,1.1386683698802107
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,474.0,10.0
no_min_moves,675.0,77.0
