,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.341,5.34
std,22.129492389872695,0.8067893720848651
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,277.0,9.0
no_min_moves,729.0,82.0
