,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.902,5.39
std,19.176342928935334,0.8749603165604459
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,288.0,9.0
no_min_moves,715.0,81.0
