,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.156,5.37
std,26.92914485910837,0.8122173167921068
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,323.0,9.0
no_min_moves,706.0,80.0
