,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.649,4.33
std,12.134869346394055,0.8768054965543264
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,170.0,9.0
no_min_moves,738.0,86.0
