,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.577,4.24
std,15.247181626371068,0.6684823758848748
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,273.0,7.0
no_min_moves,752.0,88.0
