,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.806,4.15
std,21.904295518508743,0.5573204290227128
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,279.0,7.0
no_min_moves,752.0,93.0
