,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.514,4.28
std,12.334583330860672,0.766469012729639
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,158.0,8.0
no_min_moves,762.0,87.0
