,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.349,4.37
std,10.757365844848819,0.8721852272923859
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,166.0,8.0
no_min_moves,754.0,83.0
