,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.584,4.4
std,15.09101330867754,0.9101004495564368
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,299.0,8.0
no_min_moves,764.0,82.0
