,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.389,4.38
std,11.8980352261305,0.9296463974234636
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,222.0,8.0
no_min_moves,765.0,84.0
