,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.589,4.39
std,17.856173216059535,0.8396127053287695
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,283.0,8.0
no_min_moves,753.0,81.0
