,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.802,4.31
std,15.866144160776136,0.8726483550177306
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,251.0,10.0
no_min_moves,745.0,86.0
