,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.769,4.2
std,15.940945792290766,0.6195469181897234
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,333.0,7.0
no_min_moves,762.0,90.0
